Tool;Scenario;Model;RunIndex;Iteration;PhaseName;MetricName;MetricValue
NMF;scale_samples;1;0;3;Update;Memory;88997888
NMF;scale_samples;1;0;4;Update;Time;105300
NMF;scale_samples;1;0;4;Update;Memory;89128960
NMF;scale_samples;1;0;5;Update;Time;69900
NMF;scale_samples;1;0;5;Update;Memory;89260032
NMF;scale_samples;1;0;6;Update;Time;40900
NMF;scale_samples;1;0;6;Update;Memory;89260032
NMF;scale_samples;1;0;7;Update;Time;46800
NMF;scale_samples;1;0;7;Update;Memory;89391104
NMF;scale_samples;1;0;8;Update;Time;49100
NMF;scale_samples;1;0;8;Update;Memory;89522176
NMF;scale_samples;2;0;0;Initialization;Time;378261700
NMF;scale_samples;2;0;0;Initialization;Memory;76414976
NMF;scale_samples;2;0;0;Load;Time;206766700
NMF;scale_samples;2;0;0;Load;Memory;80609280
NMF;scale_samples;2;0;0;Initial;Time;428964100
NMF;scale_samples;2;0;0;Initial;Memory;89128960
NMF;scale_samples;2;0;1;Update;Time;10002500
NMF;scale_samples;2;0;1;Update;Memory;89915392
NMF;scale_samples;2;0;2;Update;Time;90000
NMF;scale_samples;2;0;2;Update;Memory;90046464
NMF;scale_samples;2;0;3;Update;Time;40100
NMF;scale_samples;2;0;3;Update;Memory;90177536
NMF;scale_samples;2;0;4;Update;Time;104600
NMF;scale_samples;2;0;4;Update;Memory;90308608
NMF;scale_samples;2;0;5;Update;Time;36800
NMF;scale_samples;2;0;5;Update;Memory;90439680
NMF;scale_samples;2;0;6;Update;Time;63200
NMF;scale_samples;2;0;6;Update;Memory;90570752
NMF;scale_samples;2;0;7;Update;Time;160200
NMF;scale_samples;2;0;7;Update;Memory;90701824
NMF;scale_samples;2;0;8;Update;Time;31100
NMF;scale_samples;2;0;8;Update;Memory;90832896
NMF;scale_samples;4;0;0;Initialization;Time;387472400
NMF;scale_samples;4;0;0;Initialization;Memory;76152832
NMF;scale_samples;4;0;0;Load;Time;192389700
NMF;scale_samples;4;0;0;Load;Memory;80216064
NMF;scale_samples;4;0;0;Initial;Time;493600000
NMF;scale_samples;4;0;0;Initial;Memory;90570752
NMF;scale_samples;4;0;1;Update;Time;8528900
NMF;scale_samples;4;0;1;Update;Memory;91357184
NMF;scale_samples;4;0;2;Update;Time;95500
NMF;scale_samples;4;0;2;Update;Memory;91619328
NMF;scale_samples;4;0;3;Update;Time;50000
NMF;scale_samples;4;0;3;Update;Memory;91750400
NMF;scale_samples;4;0;4;Update;Time;201400
NMF;scale_samples;4;0;4;Update;Memory;92012544
NMF;scale_samples;4;0;5;Update;Time;49900
NMF;scale_samples;4;0;5;Update;Memory;92274688
NMF;scale_samples;4;0;6;Update;Time;55800
NMF;scale_samples;4;0;6;Update;Memory;92536832
NMF;scale_samples;4;0;7;Update;Time;355800
NMF;scale_samples;4;0;7;Update;Memory;92667904
NMF;scale_samples;4;0;8;Update;Time;43400
NMF;scale_samples;4;0;8;Update;Memory;92930048
NMF;scale_samples;8;0;0;Initialization;Time;378502300
NMF;scale_samples;8;0;0;Initialization;Memory;76546048
NMF;scale_samples;8;0;0;Load;Time;199743800
NMF;scale_samples;8;0;0;Load;Memory;80740352
NMF;scale_samples;8;0;0;Initial;Time;520740100
NMF;scale_samples;8;0;0;Initial;Memory;94633984
NMF;scale_samples;8;0;1;Update;Time;44967900
NMF;scale_samples;8;0;1;Update;Memory;95944704
NMF;scale_samples;8;0;2;Update;Time;205300
NMF;scale_samples;8;0;2;Update;Memory;96337920
NMF;scale_samples;8;0;3;Update;Time;49700
NMF;scale_samples;8;0;3;Update;Memory;96600064
NMF;scale_samples;8;0;4;Update;Time;579700
NMF;scale_samples;8;0;4;Update;Memory;97124352
NMF;scale_samples;8;0;5;Update;Time;46700
NMF;scale_samples;8;0;5;Update;Memory;97386496
NMF;scale_samples;8;0;6;Update;Time;57100
NMF;scale_samples;8;0;6;Update;Memory;97779712
NMF;scale_samples;8;0;7;Update;Time;687300
NMF;scale_samples;8;0;7;Update;Memory;98172928
NMF;scale_samples;8;0;8;Update;Time;27400
NMF;scale_samples;8;0;8;Update;Memory;98566144
NMF;scale_samples;16;0;0;Initialization;Time;371992800
NMF;scale_samples;16;0;0;Initialization;Memory;76152832
NMF;scale_samples;16;0;0;Load;Time;195647200
NMF;scale_samples;16;0;0;Load;Memory;80478208
NMF;scale_samples;16;0;0;Initial;Time;647663600
NMF;scale_samples;16;0;0;Initial;Memory;101842944
NMF;scale_samples;16;0;1;Update;Time;52366400
NMF;scale_samples;16;0;1;Update;Memory;103677952
NMF;scale_samples;16;0;2;Update;Time;786900
NMF;scale_samples;16;0;2;Update;Memory;104464384
NMF;scale_samples;16;0;3;Update;Time;73100
NMF;scale_samples;16;0;3;Update;Memory;105119744
NMF;scale_samples;16;0;4;Update;Time;538000
NMF;scale_samples;16;0;4;Update;Memory;105775104
NMF;scale_samples;16;0;5;Update;Time;506900
NMF;scale_samples;16;0;5;Update;Memory;106430464
NMF;scale_samples;16;0;6;Update;Time;51400
NMF;scale_samples;16;0;6;Update;Memory;107085824
NMF;scale_samples;16;0;7;Update;Time;963100
NMF;scale_samples;16;0;7;Update;Memory;107872256
NMF;scale_samples;16;0;8;Update;Time;529500
NMF;scale_samples;16;0;8;Update;Memory;108527616
NMF;scale_samples;16;0;9;Update;Time;37700
NMF;scale_samples;16;0;9;Update;Memory;109182976
NMF;scale_samples;32;0;0;Initialization;Time;407107900
NMF;scale_samples;32;0;0;Initialization;Memory;76283904
NMF;scale_samples;32;0;0;Load;Time;219074600
NMF;scale_samples;32;0;0;Load;Memory;80609280
NMF;scale_samples;32;0;0;Initial;Time;848718600
NMF;scale_samples;32;0;0;Initial;Memory;118489088
NMF;scale_samples;32;0;1;Update;Time;44886600
NMF;scale_samples;32;0;1;Update;Memory;120848384
NMF;scale_samples;32;0;2;Update;Time;492800
NMF;scale_samples;32;0;2;Update;Memory;122290176
NMF;scale_samples;32;0;3;Update;Time;1042000
NMF;scale_samples;32;0;3;Update;Memory;123731968
NMF;scale_samples;32;0;4;Update;Time;963600
NMF;scale_samples;32;0;4;Update;Memory;125042688
NMF;scale_samples;32;0;5;Update;Time;959900
NMF;scale_samples;32;0;5;Update;Memory;126484480
NMF;scale_samples;32;0;6;Update;Time;588500
NMF;scale_samples;32;0;6;Update;Memory;127795200
NMF;scale_samples;32;0;7;Update;Time;1634300
NMF;scale_samples;32;0;7;Update;Memory;130416640
NMF;scale_samples;32;0;8;Update;Time;1063500
NMF;scale_samples;32;0;8;Update;Memory;132120576
NMF;scale_samples;32;0;9;Update;Time;1039800
NMF;scale_samples;32;0;9;Update;Memory;133693440
NMF;scale_samples;32;0;10;Update;Time;40400
NMF;scale_samples;32;0;10;Update;Memory;135266304
NMF;scale_assay;1;0;0;Initialization;Time;406447900
NMF;scale_assay;1;0;0;Initialization;Memory;76414976
NMF;scale_assay;1;0;0;Load;Time;217135600
NMF;scale_assay;1;0;0;Load;Memory;80478208
NMF;scale_assay;1;0;0;Initial;Time;585091600
NMF;scale_assay;1;0;0;Initial;Memory;97779712
NMF;scale_assay;1;0;1;Update;Time;43148200
NMF;scale_assay;1;0;1;Update;Memory;99352576
NMF;scale_assay;1;0;2;Update;Time;88100
NMF;scale_assay;1;0;2;Update;Memory;99876864
NMF;scale_assay;1;0;3;Update;Time;47000
NMF;scale_assay;1;0;3;Update;Memory;100401152
NMF;scale_assay;1;0;4;Update;Time;888800
NMF;scale_assay;1;0;4;Update;Memory;101056512
NMF;scale_assay;1;0;5;Update;Time;57100
NMF;scale_assay;1;0;5;Update;Memory;101580800
NMF;scale_assay;1;0;6;Update;Time;49800
NMF;scale_assay;1;0;6;Update;Memory;102105088
NMF;scale_assay;1;0;7;Update;Time;949900
NMF;scale_assay;1;0;7;Update;Memory;102760448
NMF;scale_assay;1;0;8;Update;Time;30400
NMF;scale_assay;1;0;8;Update;Memory;103284736
NMF;scale_assay;1;0;9;Update;Time;2100
NMF;scale_assay;1;0;9;Update;Memory;103677952
NMF;scale_assay;2;0;0;Initialization;Time;393952600
NMF;scale_assay;2;0;0;Initialization;Memory;76021760
NMF;scale_assay;2;0;0;Load;Time;191610600
NMF;scale_assay;2;0;0;Load;Memory;80347136
NMF;scale_assay;2;0;0;Initial;Time;707850400
NMF;scale_assay;2;0;0;Initial;Memory;106823680
NMF;scale_assay;2;0;1;Update;Time;43544500
NMF;scale_assay;2;0;1;Update;Memory;108920832
NMF;scale_assay;2;0;2;Update;Time;102900
NMF;scale_assay;2;0;2;Update;Memory;109969408
NMF;scale_assay;2;0;3;Update;Time;50100
NMF;scale_assay;2;0;3;Update;Memory;111017984
NMF;scale_assay;2;0;4;Update;Time;1501400
NMF;scale_assay;2;0;4;Update;Memory;112066560
NMF;scale_assay;2;0;5;Update;Time;68100
NMF;scale_assay;2;0;5;Update;Memory;113115136
NMF;scale_assay;2;0;6;Update;Time;56700
NMF;scale_assay;2;0;6;Update;Memory;114032640
NMF;scale_assay;2;0;7;Update;Time;894700
NMF;scale_assay;2;0;7;Update;Memory;115212288
NMF;scale_assay;2;0;8;Update;Time;32700
NMF;scale_assay;2;0;8;Update;Memory;116129792
NMF;scale_assay;2;0;9;Update;Time;16261000
NMF;scale_assay;2;0;9;Update;Memory;118095872
NMF;scale_assay;2;0;10;Update;Time;53700
NMF;scale_assay;2;0;10;Update;Memory;120061952
NMF;scale_assay;2;0;11;Update;Time;51100
NMF;scale_assay;2;0;11;Update;Memory;121110528
NMF;scale_assay;2;0;12;Update;Time;1725000
NMF;scale_assay;2;0;12;Update;Memory;122421248
NMF;scale_assay;2;0;13;Update;Time;42100
NMF;scale_assay;2;0;13;Update;Memory;123469824
NMF;scale_assay;2;0;14;Update;Time;39100
NMF;scale_assay;2;0;14;Update;Memory;125173760
NMF;scale_assay;2;0;15;Update;Time;1385200
NMF;scale_assay;2;0;15;Update;Memory;126615552
NMF;scale_assay;2;0;16;Update;Time;32300
NMF;scale_assay;2;0;16;Update;Memory;127533056
NMF;scale_assay;2;0;17;Update;Time;2500
NMF;scale_assay;2;0;17;Update;Memory;128581632
NMF;scale_assay;4;0;0;Initialization;Time;397333200
NMF;scale_assay;4;0;0;Initialization;Memory;76546048
NMF;scale_assay;4;0;0;Load;Time;192120600
NMF;scale_assay;4;0;0;Load;Memory;80871424
NMF;scale_assay;4;0;0;Initial;Time;1029878600
NMF;scale_assay;4;0;0;Initial;Memory;130023424
NMF;scale_assay;4;0;1;Update;Time;48734500
NMF;scale_assay;4;0;1;Update;Memory;133431296
NMF;scale_assay;4;0;2;Update;Time;137600
NMF;scale_assay;4;0;2;Update;Memory;135266304
NMF;scale_assay;4;0;3;Update;Time;51700
NMF;scale_assay;4;0;3;Update;Memory;137232384
NMF;scale_assay;4;0;4;Update;Time;405200
NMF;scale_assay;4;0;4;Update;Memory;139198464
NMF;scale_assay;4;0;5;Update;Time;57400
NMF;scale_assay;4;0;5;Update;Memory;141164544
NMF;scale_assay;4;0;6;Update;Time;67700
NMF;scale_assay;4;0;6;Update;Memory;142999552
NMF;scale_assay;4;0;7;Update;Time;3834000
NMF;scale_assay;4;0;7;Update;Memory;145358848
NMF;scale_assay;4;0;8;Update;Time;173600
NMF;scale_assay;4;0;8;Update;Memory;147193856
NMF;scale_assay;4;0;9;Update;Time;4172300
NMF;scale_assay;4;0;9;Update;Memory;149553152
NMF;scale_assay;4;0;10;Update;Time;34300
NMF;scale_assay;4;0;10;Update;Memory;151519232
NMF;scale_assay;4;0;11;Update;Time;156200
NMF;scale_assay;4;0;11;Update;Memory;153354240
NMF;scale_assay;4;0;12;Update;Time;1625200
NMF;scale_assay;4;0;12;Update;Memory;155451392
NMF;scale_assay;4;0;13;Update;Time;115300
NMF;scale_assay;4;0;13;Update;Memory;157286400
NMF;scale_assay;4;0;14;Update;Time;42000
NMF;scale_assay;4;0;14;Update;Memory;159121408
NMF;scale_assay;4;0;15;Update;Time;395500
NMF;scale_assay;4;0;15;Update;Memory;160956416
NMF;scale_assay;4;0;16;Update;Time;44600
NMF;scale_assay;4;0;16;Update;Memory;162791424
NMF;scale_assay;4;0;17;Update;Time;1649400
NMF;scale_assay;4;0;17;Update;Memory;165019648
NMF;scale_assay;4;0;18;Update;Time;37800
NMF;scale_assay;4;0;18;Update;Memory;166985728
NMF;scale_assay;4;0;19;Update;Time;77800
NMF;scale_assay;4;0;19;Update;Memory;168951808
NMF;scale_assay;4;0;20;Update;Time;2944900
NMF;scale_assay;4;0;20;Update;Memory;171048960
NMF;scale_assay;8;0;0;Initialization;Time;407641100
NMF;scale_assay;8;0;0;Initialization;Memory;76283904
NMF;scale_assay;8;0;0;Load;Time;212520600
NMF;scale_assay;8;0;0;Load;Memory;80740352
NMF;scale_assay;8;0;0;Initial;Time;1585251000
NMF;scale_assay;8;0;0;Initial;Memory;168820736
NMF;scale_assay;8;0;1;Update;Time;53044000
NMF;scale_assay;8;0;1;Update;Memory;176373760
NMF;scale_assay;8;0;2;Update;Time;161100
NMF;scale_assay;8;0;2;Update;Memory;176504832
NMF;scale_assay;8;0;3;Update;Time;46900
NMF;scale_assay;8;0;3;Update;Memory;176635904
NMF;scale_assay;8;0;4;Update;Time;3185600
NMF;scale_assay;8;0;4;Update;Memory;177291264
NMF;scale_assay;8;0;5;Update;Time;158000
NMF;scale_assay;8;0;5;Update;Memory;177553408
NMF;scale_assay;8;0;6;Update;Time;55500
NMF;scale_assay;8;0;6;Update;Memory;177946624
NMF;scale_assay;8;0;7;Update;Time;8232700
NMF;scale_assay;8;0;7;Update;Memory;178208768
NMF;scale_assay;8;0;8;Update;Time;32300
NMF;scale_assay;8;0;8;Update;Memory;178339840
NMF;scale_assay;8;0;9;Update;Time;2125100
NMF;scale_assay;8;0;9;Update;Memory;178601984
NMF;scale_assay;8;0;10;Update;Time;40000
NMF;scale_assay;8;0;10;Update;Memory;178864128
NMF;scale_assay;8;0;11;Update;Time;35800
NMF;scale_assay;8;0;11;Update;Memory;180174848
NMF;scale_assay;8;0;12;Update;Time;2781800
NMF;scale_assay;8;0;12;Update;Memory;180436992
NMF;scale_assay;8;0;13;Update;Time;36400
NMF;scale_assay;8;0;13;Update;Memory;181747712
NMF;scale_assay;8;0;14;Update;Time;27400
NMF;scale_assay;8;0;14;Update;Memory;189087744
NMF;scale_assay;8;0;15;Update;Time;1509300
NMF;scale_assay;8;0;15;Update;Memory;189218816
NMF;scale_assay;8;0;16;Update;Time;29600
NMF;scale_assay;8;0;16;Update;Memory;189218816
NMF;scale_assay;8;0;17;Update;Time;4309500
NMF;scale_assay;8;0;17;Update;Memory;189218816
NMF;scale_assay;8;0;18;Update;Time;42200
NMF;scale_assay;8;0;18;Update;Memory;189612032
NMF;scale_assay;8;0;19;Update;Time;116700
NMF;scale_assay;8;0;19;Update;Memory;190136320
NMF;scale_assay;8;0;20;Update;Time;2774800
NMF;scale_assay;8;0;20;Update;Memory;190267392
NMF;scale_assay;16;0;0;Initialization;Time;392759500
NMF;scale_assay;16;0;0;Initialization;Memory;76021760
NMF;scale_assay;16;0;0;Load;Time;210656800
NMF;scale_assay;16;0;0;Load;Memory;81133568
NMF;scale_assay;16;0;0;Initial;Time;2720222300
NMF;scale_assay;16;0;0;Initial;Memory;217116672
NMF;scale_assay;16;0;1;Update;Time;53910800
NMF;scale_assay;16;0;1;Update;Memory;227078144
NMF;scale_assay;16;0;2;Update;Time;114800
NMF;scale_assay;16;0;2;Update;Memory;235204608
NMF;scale_assay;16;0;3;Update;Time;168400
NMF;scale_assay;16;0;3;Update;Memory;243200000
NMF;scale_assay;16;0;4;Update;Time;4288600
NMF;scale_assay;16;0;4;Update;Memory;252637184
NMF;scale_assay;16;0;5;Update;Time;68900
NMF;scale_assay;16;0;5;Update;Memory;252600320
NMF;scale_assay;16;0;6;Update;Time;54600
NMF;scale_assay;16;0;6;Update;Memory;258629632
NMF;scale_assay;16;0;7;Update;Time;7358400
NMF;scale_assay;16;0;7;Update;Memory;266887168
NMF;scale_assay;16;0;8;Update;Time;32000
NMF;scale_assay;16;0;8;Update;Memory;275144704
NMF;scale_assay;16;0;9;Update;Time;280100
NMF;scale_assay;16;0;9;Update;Memory;282615808
NMF;scale_assay;16;0;10;Update;Time;317900
NMF;scale_assay;16;0;10;Update;Memory;291004416
NMF;scale_assay;16;0;11;Update;Time;89900
NMF;scale_assay;16;0;11;Update;Memory;298868736
NMF;scale_assay;16;0;12;Update;Time;2205200
NMF;scale_assay;16;0;12;Update;Memory;269651968
NMF;scale_assay;16;0;13;Update;Time;75200
NMF;scale_assay;16;0;13;Update;Memory;270045184
NMF;scale_assay;16;0;14;Update;Time;27500
NMF;scale_assay;16;0;14;Update;Memory;270438400
NMF;scale_assay;16;0;15;Update;Time;3614000
NMF;scale_assay;16;0;15;Update;Memory;270831616
NMF;scale_assay;16;0;16;Update;Time;32400
NMF;scale_assay;16;0;16;Update;Memory;271355904
NMF;scale_assay;16;0;17;Update;Time;14002600
NMF;scale_assay;16;0;17;Update;Memory;271749120
NMF;scale_assay;16;0;18;Update;Time;74800
NMF;scale_assay;16;0;18;Update;Memory;272142336
NMF;scale_assay;16;0;19;Update;Time;28200
NMF;scale_assay;16;0;19;Update;Memory;272666624
NMF;scale_assay;16;0;20;Update;Time;5040600
NMF;scale_assay;16;0;20;Update;Memory;273059840
NMF;scale_assay;32;0;0;Initialization;Time;395614000
NMF;scale_assay;32;0;0;Initialization;Memory;76414976
NMF;scale_assay;32;0;0;Load;Time;205443800
NMF;scale_assay;32;0;0;Load;Memory;82313216
NMF;scale_assay;32;0;0;Initial;Time;5210761000
NMF;scale_assay;32;0;0;Initial;Memory;361918464
NMF;scale_assay;32;0;1;Update;Time;52531700
NMF;scale_assay;32;0;1;Update;Memory;361431040
NMF;scale_assay;32;0;2;Update;Time;118000
NMF;scale_assay;32;0;2;Update;Memory;362479616
NMF;scale_assay;32;0;3;Update;Time;51800
NMF;scale_assay;32;0;3;Update;Memory;363528192
NMF;scale_assay;32;0;4;Update;Time;10533600
NMF;scale_assay;32;0;4;Update;Memory;364838912
NMF;scale_assay;32;0;5;Update;Time;315600
NMF;scale_assay;32;0;5;Update;Memory;369164288
NMF;scale_assay;32;0;6;Update;Time;63500
NMF;scale_assay;32;0;6;Update;Memory;370212864
NMF;scale_assay;32;0;7;Update;Time;12538600
NMF;scale_assay;32;0;7;Update;Memory;371392512
NMF;scale_assay;32;0;8;Update;Time;29800
NMF;scale_assay;32;0;8;Update;Memory;372572160
NMF;scale_assay;32;0;9;Update;Time;5589500
NMF;scale_assay;32;0;9;Update;Memory;373620736
NMF;scale_assay;32;0;10;Update;Time;27500
NMF;scale_assay;32;0;10;Update;Memory;374669312
NMF;scale_assay;32;0;11;Update;Time;29800
NMF;scale_assay;32;0;11;Update;Memory;375848960
NMF;scale_assay;32;0;12;Update;Time;3782900
NMF;scale_assay;32;0;12;Update;Memory;376897536
NMF;scale_assay;32;0;13;Update;Time;23600
NMF;scale_assay;32;0;13;Update;Memory;377946112
NMF;scale_assay;32;0;14;Update;Time;46300
NMF;scale_assay;32;0;14;Update;Memory;378994688
NMF;scale_assay;32;0;15;Update;Time;4078100
NMF;scale_assay;32;0;15;Update;Memory;380043264
NMF;scale_assay;32;0;16;Update;Time;36200
NMF;scale_assay;32;0;16;Update;Memory;381091840
NMF;scale_assay;32;0;17;Update;Time;8897100
NMF;scale_assay;32;0;17;Update;Memory;382402560
NMF;scale_assay;32;0;18;Update;Time;27600
NMF;scale_assay;32;0;18;Update;Memory;383451136
NMF;scale_assay;32;0;19;Update;Time;27100
NMF;scale_assay;32;0;19;Update;Memory;384499712
NMF;scale_assay;32;0;20;Update;Time;2523800
NMF;scale_assay;32;0;20;Update;Memory;385548288
NMF;new_samples;1;0;0;Initialization;Time;389014700
NMF;new_samples;1;0;0;Initialization;Memory;76283904
NMF;new_samples;1;0;0;Load;Time;210876700
NMF;new_samples;1;0;0;Load;Memory;80478208
NMF;new_samples;1;0;0;Initial;Time;436601900
NMF;new_samples;1;0;0;Initial;Memory;88342528
NMF;new_samples;1;0;1;Update;Time;132130000
NMF;new_samples;1;0;1;Update;Memory;90177536
NMF;new_samples;1;0;2;Update;Time;2954400
NMF;new_samples;1;0;2;Update;Memory;90570752
NMF;new_samples;1;0;3;Update;Time;2694700
NMF;new_samples;1;0;3;Update;Memory;90832896
NMF;new_samples;1;0;4;Update;Time;3728300
NMF;new_samples;1;0;4;Update;Memory;91095040
NMF;new_samples;1;0;5;Update;Time;14248000
NMF;new_samples;1;0;5;Update;Memory;91750400
NMF;new_samples;1;0;6;Update;Time;1773400
NMF;new_samples;1;0;6;Update;Memory;92012544
NMF;new_samples;1;0;7;Update;Time;2005700
NMF;new_samples;1;0;7;Update;Memory;92405760
NMF;new_samples;1;0;8;Update;Time;1933300
NMF;new_samples;1;0;8;Update;Memory;92667904
NMF;new_samples;2;0;0;Initialization;Time;488398800
